id_radar,id_acidente_500m,id_acidente_1000m,id_acidente_2000m
87,D021801222,D021801222,D021801664
87,D021801222,D021801222,D021801757
87,D021801222,D021801222,D021802050
87,D021801222,D021801222,D021802091
87,D021801222,D021801222,D021802319
87,D021801222,D021801222,D021802606
87,D021801222,D021801557,D021800038
87,D021801222,D021801557,D021800130
87,D021801222,D021801557,D021800154
87,D021801222,D021801557,D021800170
87,D021801222,D021801557,D021800207
87,D021801222,D021801557,D021800625
87,D021801222,D021801557,D021800681
87,D021801222,D021801557,D021800860
87,D021801222,D021801557,D021800933
87,D021801222,D021801557,D021801006
87,D021801222,D021801557,D021801044
87,D021801222,D021801557,D021801103
87,D021801222,D021801557,D021801222
87,D021801222,D021801557,D021801273
87,D021801222,D021801557,D021801557
87,D021801222,D021801557,D021801664
87,D021801222,D021801557,D021801757
87,D021801222,D021801557,D021802050
87,D021801222,D021801557,D021802091
87,D021801222,D021801557,D021802319
87,D021801222,D021801557,D021802606
87,D021801222,D021801757,D021800038
87,D021801222,D021801757,D021800130
87,D021801222,D021801757,D021800154
87,D021801222,D021801757,D021800170
87,D021801222,D021801757,D021800207
87,D021801222,D021801757,D021800625
87,D021801222,D021801757,D021800681
87,D021801222,D021801757,D021800860
87,D021801222,D021801757,D021800933
87,D021801222,D021801757,D021801006
87,D021801222,D021801757,D021801044
87,D021801222,D021801757,D021801103
87,D021801222,D021801757,D021801222
87,D021801222,D021801757,D021801273
87,D021801222,D021801757,D021801557
87,D021801222,D021801757,D021801664
87,D021801222,D021801757,D021801757
87,D021801222,D021801757,D021802050
87,D021801222,D021801757,D021802091
87,D021801222,D021801757,D021802319
87,D021801222,D021801757,D021802606
87,D021801222,D021802050,D021800038
87,D021801222,D021802050,D021800130
87,D021801222,D021802050,D021800154
87,D021801222,D021802050,D021800170
87,D021801222,D021802050,D021800207
87,D021801222,D021802050,D021800625
87,D021801222,D021802050,D021800681
87,D021801222,D021802050,D021800860
87,D021801222,D021802050,D021800933
87,D021801222,D021802050,D021801006
87,D021801222,D021802050,D021801044
87,D021801222,D021802050,D021801103
87,D021801222,D021802050,D021801222
87,D021801222,D021802050,D021801273
87,D021801222,D021802050,D021801557
87,D021801222,D021802050,D021801664
87,D021801222,D021802050,D021801757
87,D021801222,D021802050,D021802050
87,D021801222,D021802050,D021802091
87,D021801222,D021802050,D021802319
87,D021801222,D021802050,D021802606
87,D021801222,D021802606,D021800038
87,D021801222,D021802606,D021800130
87,D021801222,D021802606,D021800154
87,D021801222,D021802606,D021800170
87,D021801222,D021802606,D021800207
87,D021801222,D021802606,D021800625
87,D021801222,D021802606,D021800681
87,D021801222,D021802606,D021800860
87,D021801222,D021802606,D021800933
87,D021801222,D021802606,D021801006
87,D021801222,D021802606,D021801044
87,D021801222,D021802606,D021801103
87,D021801222,D021802606,D021801222
87,D021801222,D021802606,D021801273
87,D021801222,D021802606,D021801557
87,D021801222,D021802606,D021801664
87,D021801222,D021802606,D021801757
87,D021801222,D021802606,D021802050
87,D021801222,D021802606,D021802091
87,D021801222,D021802606,D021802319
87,D021801222,D021802606,D021802606
87,D021802606,D021800860,D021800038
87,D021802606,D021800860,D021800130
87,D021802606,D021800860,D021800154
87,D021802606,D021800860,D021800170
87,D021802606,D021800860,D021800207
87,D021802606,D021800860,D021800625
87,D021802606,D021800860,D021800681
87,D021802606,D021800860,D021800860
87,D021802606,D021800860,D021800933
87,D021802606,D021800860,D021801006
87,D021802606,D021800860,D021801044
87,D021802606,D021800860,D021801103
87,D021802606,D021800860,D021801222
87,D021802606,D021800860,D021801273
87,D021802606,D021800860,D021801557
87,D021802606,D021800860,D021801664
87,D021802606,D021800860,D021801757
87,D021802606,D021800860,D021802050
87,D021802606,D021800860,D021802091
87,D021802606,D021800860,D021802319
87,D021802606,D021800860,D021802606
87,D021802606,D021801222,D021800038
87,D021802606,D021801222,D021800130
87,D021802606,D021801222,D021800154
87,D021802606,D021801222,D021800170
87,D021802606,D021801222,D021800207
87,D021802606,D021801222,D021800625
87,D021802606,D021801222,D021800681
87,D021802606,D021801222,D021800860
87,D021802606,D021801222,D021800933
87,D021802606,D021801222,D021801006
87,D021802606,D021801222,D021801044
87,D021802606,D021801222,D021801103
87,D021802606,D021801222,D021801222
87,D021802606,D021801222,D021801273
87,D021802606,D021801222,D021801557
87,D021802606,D021801222,D021801664
87,D021802606,D021801222,D021801757
87,D021802606,D021801222,D021802050
87,D021802606,D021801222,D021802091
87,D021802606,D021801222,D021802319
87,D021802606,D021801222,D021802606
87,D021802606,D021801557,D021800038
87,D021802606,D021801557,D021800130
87,D021802606,D021801557,D021800154
87,D021802606,D021801557,D021800170
87,D021802606,D021801557,D021800207
87,D021802606,D021801557,D021800625
87,D021802606,D021801557,D021800681
87,D021802606,D021801557,D021800860
87,D021802606,D021801557,D021800933
87,D021802606,D021801557,D021801006
87,D021802606,D021801557,D021801044
87,D021802606,D021801557,D021801103
87,D021802606,D021801557,D021801222
87,D021802606,D021801557,D021801273
87,D021802606,D021801557,D021801557
87,D021802606,D021801557,D021801664
87,D021802606,D021801557,D021801757
87,D021802606,D021801557,D021802050
87,D021802606,D021801557,D021802091
87,D021802606,D021801557,D021802319
87,D021802606,D021801557,D021802606
87,D021802606,D021801757,D021800038
87,D021802606,D021801757,D021800130
87,D021802606,D021801757,D021800154
87,D021802606,D021801757,D021800170
87,D021802606,D021801757,D021800207
87,D021802606,D021801757,D021800625
87,D021802606,D021801757,D021800681
87,D021802606,D021801757,D021800860
87,D021802606,D021801757,D021800933
87,D021802606,D021801757,D021801006
87,D021802606,D021801757,D021801044
87,D021802606,D021801757,D021801103
87,D021802606,D021801757,D021801222
87,D021802606,D021801757,D021801273
87,D021802606,D021801757,D021801557
87,D021802606,D021801757,D021801664
87,D021802606,D021801757,D021801757
87,D021802606,D021801757,D021802050
87,D021802606,D021801757,D021802091
87,D021802606,D021801757,D021802319
87,D021802606,D021801757,D021802606
87,D021802606,D021802050,D021800038
87,D021802606,D021802050,D021800130
87,D021802606,D021802050,D021800154
87,D021802606,D021802050,D021800170
87,D021802606,D021802050,D021800207
87,D021802606,D021802050,D021800625
87,D021802606,D021802050,D021800681
87,D021802606,D021802050,D021800860
87,D021802606,D021802050,D021800933
87,D021802606,D021802050,D021801006
87,D021802606,D021802050,D021801044
87,D021802606,D021802050,D021801103
87,D021802606,D021802050,D021801222
87,D021802606,D021802050,D021801273
87,D021802606,D021802050,D021801557
87,D021802606,D021802050,D021801664
87,D021802606,D021802050,D021801757
87,D021802606,D021802050,D021802050
87,D021802606,D021802050,D021802091
87,D021802606,D021802050,D021802319
87,D021802606,D021802050,D021802606
87,D021802606,D021802606,D021800038
87,D021802606,D021802606,D021800130
87,D021802606,D021802606,D021800154
87,D021802606,D021802606,D021800170
87,D021802606,D021802606,D021800207
87,D021802606,D021802606,D021800625
87,D021802606,D021802606,D021800681
87,D021802606,D021802606,D021800860
87,D021802606,D021802606,D021800933
87,D021802606,D021802606,D021801006
87,D021802606,D021802606,D021801044
87,D021802606,D021802606,D021801103
87,D021802606,D021802606,D021801222
87,D021802606,D021802606,D021801273
87,D021802606,D021802606,D021801557
87,D021802606,D021802606,D021801664
87,D021802606,D021802606,D021801757
87,D021802606,D021802606,D021802050
87,D021802606,D021802606,D021802091
87,D021802606,D021802606,D021802319
87,D021802606,D021802606,D021802606
466,D021800967,D021800012,D021800012
466,D021800967,D021800012,D021800110
466,D021800967,D021800012,D021800261
466,D021800967,D021800012,D021800275
466,D021800967,D021800012,D021800322
466,D021800967,D021800012,D021800381
466,D021800967,D021800012,D021800422
466,D021800967,D021800012,D021800499
466,D021800967,D021800012,D021800532
466,D021800967,D021800012,D021800554
466,D021800967,D021800012,D021800712
466,D021800967,D021800012,D021800719
466,D021800967,D021800012,D021800770
466,D021800967,D021800012,D021800796
466,D021800967,D021800012,D021800824
466,D021800967,D021800012,D021800920
466,D021800967,D021800012,D021800967
466,D021800967,D021800012,D021801056
466,D021800967,D021800012,D021801313
466,D021800967,D021800012,D021801606
466,D021800967,D021800012,D021801693
466,D021800967,D021800012,D021801738
466,D021800967,D021800012,D021801739
466,D021800967,D021800012,D021801824
466,D021800967,D021800012,D021801826
466,D021800967,D021800012,D021801930
466,D021800967,D021800012,D021801987
466,D021800967,D021800012,D021802015
466,D021800967,D021800012,D021802023
466,D021800967,D021800012,D021802066
466,D021800967,D021800012,D021802090
466,D021800967,D021800012,D021802171
466,D021800967,D021800012,D021802238
466,D021800967,D021800012,D021802299
466,D021800967,D021800012,D021802304
466,D021800967,D021800012,D021802390
466,D021800967,D021800012,D021802395
466,D021800967,D021800012,D021802417
466,D021800967,D021800012,D021802605
466,D021800967,D021800012,D021802618
466,D021800967,D021800012,D021802765
466,D021800967,D021800012,D021802833
466,D021800967,D021800012,D021802975
466,D021800967,D021800381,D021800012
466,D021800967,D021800381,D021800110
466,D021800967,D021800381,D021800261
466,D021800967,D021800381,D021800275
466,D021800967,D021800381,D021800322
466,D021800967,D021800381,D021800381
466,D021800967,D021800381,D021800422
466,D021800967,D021800381,D021800499
466,D021800967,D021800381,D021800532
466,D021800967,D021800381,D021800554
466,D021800967,D021800381,D021800712
466,D021800967,D021800381,D021800719
466,D021800967,D021800381,D021800770
466,D021800967,D021800381,D021800796
466,D021800967,D021800381,D021800824
466,D021800967,D021800381,D021800920
466,D021800967,D021800381,D021800967
466,D021800967,D021800381,D021801056
466,D021800967,D021800381,D021801313
466,D021800967,D021800381,D021801606
466,D021800967,D021800381,D021801693
466,D021800967,D021800381,D021801738
466,D021800967,D021800381,D021801739
466,D021800967,D021800381,D021801824
466,D021800967,D021800381,D021801826
466,D021800967,D021800381,D021801930
466,D021800967,D021800381,D021801987
466,D021800967,D021800381,D021802015
466,D021800967,D021800381,D021802023
466,D021800967,D021800381,D021802066
466,D021800967,D021800381,D021802090
466,D021800967,D021800381,D021802171
466,D021800967,D021800381,D021802238
466,D021800967,D021800381,D021802299
466,D021800967,D021800381,D021802304
466,D021800967,D021800381,D021802390
466,D021800967,D021800381,D021802395
466,D021800967,D021800381,D021802417
466,D021800967,D021800381,D021802605
466,D021800967,D021800381,D021802618
466,D021800967,D021800381,D021802765
466,D021800967,D021800381,D021802833
466,D021800967,D021800381,D021802975
466,D021800967,D021800719,D021800012
466,D021800967,D021800719,D021800110
466,D021800967,D021800719,D021800261
466,D021800967,D021800719,D021800275
466,D021800967,D021800719,D021800322
466,D021800967,D021800719,D021800381
466,D021800967,D021800719,D021800422
466,D021800967,D021800719,D021800499
466,D021800967,D021800719,D021800532
466,D021800967,D021800719,D021800554
466,D021800967,D021800719,D021800712
466,D021800967,D021800719,D021800719
466,D021800967,D021800719,D021800770
466,D021800967,D021800719,D021800796
466,D021800967,D021800719,D021800824
466,D021800967,D021800719,D021800920
466,D021800967,D021800719,D021800967
466,D021800967,D021800719,D021801056
466,D021800967,D021800719,D021801313
466,D021800967,D021800719,D021801606
466,D021800967,D021800719,D021801693
466,D021800967,D021800719,D021801738
466,D021800967,D021800719,D021801739
466,D021800967,D021800719,D021801824
466,D021800967,D021800719,D021801826
466,D021800967,D021800719,D021801930
466,D021800967,D021800719,D021801987
466,D021800967,D021800719,D021802015
466,D021800967,D021800719,D021802023
466,D021800967,D021800719,D021802066
466,D021800967,D021800719,D021802090
466,D021800967,D021800719,D021802171
466,D021800967,D021800719,D021802238
466,D021800967,D021800719,D021802299
466,D021800967,D021800719,D021802304
466,D021800967,D021800719,D021802390
466,D021800967,D021800719,D021802395
466,D021800967,D021800719,D021802417
466,D021800967,D021800719,D021802605
466,D021800967,D021800719,D021802618
466,D021800967,D021800719,D021802765
466,D021800967,D021800719,D021802833
466,D021800967,D021800719,D021802975
466,D021800967,D021800967,D021800012
466,D021800967,D021800967,D021800110
466,D021800967,D021800967,D021800261
466,D021800967,D021800967,D021800275
466,D021800967,D021800967,D021800322
466,D021800967,D021800967,D021800381
466,D021800967,D021800967,D021800422
466,D021800967,D021800967,D021800499
466,D021800967,D021800967,D021800532
466,D021800967,D021800967,D021800554
466,D021800967,D021800967,D021800712
466,D021800967,D021800967,D021800719
466,D021800967,D021800967,D021800770
466,D021800967,D021800967,D021800796
466,D021800967,D021800967,D021800824
466,D021800967,D021800967,D021800920
466,D021800967,D021800967,D021800967
466,D021800967,D021800967,D021801056
466,D021800967,D021800967,D021801313
466,D021800967,D021800967,D021801606
466,D021800967,D021800967,D021801693
466,D021800967,D021800967,D021801738
466,D021800967,D021800967,D021801739
466,D021800967,D021800967,D021801824
466,D021800967,D021800967,D021801826
466,D021800967,D021800967,D021801930
466,D021800967,D021800967,D021801987
466,D021800967,D021800967,D021802015
466,D021800967,D021800967,D021802023
466,D021800967,D021800967,D021802066
466,D021800967,D021800967,D021802090
466,D021800967,D021800967,D021802171
466,D021800967,D021800967,D021802238
466,D021800967,D021800967,D021802299
466,D021800967,D021800967,D021802304
466,D021800967,D021800967,D021802390
466,D021800967,D021800967,D021802395
466,D021800967,D021800967,D021802417
466,D021800967,D021800967,D021802605
466,D021800967,D021800967,D021802618
466,D021800967,D021800967,D021802765
466,D021800967,D021800967,D021802833
466,D021800967,D021800967,D021802975
466,D021800967,D021801056,D021800012
466,D021800967,D021801056,D021800110
466,D021800967,D021801056,D021800261
466,D021800967,D021801056,D021800275
466,D021800967,D021801056,D021800322
466,D021800967,D021801056,D021800381
466,D021800967,D021801056,D021800422
466,D021800967,D021801056,D021800499
466,D021800967,D021801056,D021800532
466,D021800967,D021801056,D021800554
466,D021800967,D021801056,D021800712
466,D021800967,D021801056,D021800719
466,D021800967,D021801056,D021800770
466,D021800967,D021801056,D021800796
466,D021800967,D021801056,D021800824
466,D021800967,D021801056,D021800920
466,D021800967,D021801056,D021800967
466,D021800967,D021801056,D021801056
466,D021800967,D021801056,D021801313
466,D021800967,D021801056,D021801606
466,D021800967,D021801056,D021801693
466,D021800967,D021801056,D021801738
466,D021800967,D021801056,D021801739
466,D021800967,D021801056,D021801824
466,D021800967,D021801056,D021801826
466,D021800967,D021801056,D021801930
466,D021800967,D021801056,D021801987
466,D021800967,D021801056,D021802015
466,D021800967,D021801056,D021802023
466,D021800967,D021801056,D021802066
466,D021800967,D021801056,D021802090
466,D021800967,D021801056,D021802171
