gid,id,lote,codigo,endereco,sentido,referencia,tipo_equip,enquadrame,qtde_fxs_f,data_publi,velocidade,latitude_l,ligado,data_desli,motivo_des,mi_style,mi_prinx,geom,emme_gid,mdc_gid,autuacoes,contagem
272,512,3,5197 - 5196,Av. Eusébio Matoso,Centro/Bairro,a mais 70 m da R. Cardeal Arcoverde,Fixo - Grupo A,V-R-VER-EX,3,2014/09/26 00:00:00.000,50 km/h,(-46.69581847513850192 -23.57150753393846188),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",371,0101000020E6100000D994C891105947C08A9A7D584E9237C0,14485,187839,3118928,7984
560,513,3,5199 - 5198,Av. Rebouças,Bairro/Centro,n° 839,Fixo - Grupo A,V-R-VER-F-EX,3,2014/10/25 00:00:00.000,50 km/h,(-46.67023196165568066 -23.55964474440595069),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",670,0101000020E61000005DF39131CA5547C059858BE4448F37C0,6242,88196,2656706,11564
561,514,3,5201 - 5200,Av. Rebouças,Centro/Bairro,Oposto n° 839,Fixo - Grupo A,V-R-VER-F-EX,3,2014/10/25 00:00:00.000,50 km/h,(-46.67016445367162447 -23.55946232907864157),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",671,0101000020E610000081E1BFEDC75547C0D15AD1E6388F37C0,21141,59442,1902787,12292
563,515,3,5203 - 5202,Av. Rebouças,Bairro/Centro,n° 2.485,Fixo - Grupo A,V-R-VER-F-EX,3,2014/09/26 00:00:00.000,50 km/h,(-46.68377966061536455 -23.56744416515384088),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",673,0101000020E610000038B76C21865747C0D742B902449137C0,10446,79262,1859646,13800
565,516,3,5205 - 5204,Av. Rebouças,Centro/Bairro,n° 2.472,Fixo - Grupo A,V-R-VER-F-EX,3,2014/09/26 00:00:00.000,50 km/h,(-46.68366331731500907 -23.56721975063317487),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",675,0101000020E6100000FE20F54B825747C01AA37554359137C0,19126,53658,1826568,8838
273,517,3,5207,Av. Presidente Tancredo Neves,Anchieta/Imigrantes,n° 332,Fixo - Grupo A,V-R-VER-PR,4,2014/12/05 00:00:00.000,50 km/h,(-46.60595192304612766 -23.60752555209236547),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",372,0101000020E6100000864577D68F4D47C0C6AB41D2869B37C0,251,165480,2829341,11188
250,518,3,5208,Av. Presidente Tancredo Neves,Imigrantes/Anchieta,Oposto n° 298,Fixo - Grupo A,V-R-PR-VER,4,2015/07/29 00:00:00.000,50 km/h,(-46.60578271941533046 -23.60773336187680016),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",349,0101000020E6100000D1091D4B8A4D47C0BAE62363949B37C0,251,158765,2235780,10733
274,519,3,5210 - 5209,Av. Francisco Matarazzo,Centro/Bairro,n° 524,Fixo - Grupo A,V-R-Z-F-EX,3,2014/11/27 00:00:00.000,50 km/h,(-46.66794797060000377 -23.52955086424614706),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",373,0101000020E6100000189D45527F5547C0DF5C2EA8908737C0,20660,18585,877679,3817
278,520,3,5212 - 5211,Av. Francisco Matarazzo,Bairro/Centro,Oposto n° 524,Fixo - Grupo A,V-R-Z-F-EX,3,2014/11/27 00:00:00.000,50 km/h,(-46.66824655426150059 -23.52950140726156292),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",377,0101000020E610000048BAC91C895547C00533A6608D8737C0,20660,94985,1239731,6068
279,521,3,5214 - 5213,Av. Francisco Matarazzo,Bairro/Centro,Oposto n° 1.500,Fixo - Grupo A,V-R-Z-F-EX,3,2014/12/31 00:00:00.000,50 km/h,(-46.67696059273844611 -23.52610591396917172),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",378,0101000020E61000006FD575A8A65647C0F32056E2AE8637C0,13355,220893,820679,2740
277,522,3,5215,R. Sena Madureira,Vl. Mariana/Ibirapuera,n° 1.484,Fixo - Grupo A,V-R-Z-F,3,2014/12/05 00:00:00.000,50 km/h,(-46.64749427150771055 -23.59280493212307306),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",376,0101000020E61000002161AD14E15247C0FBCDDD11C29737C0,24165,218301,1374334,3606
280,523,3,5216,Av. Pacaembú,Barra Funda/Pacaembú,n° 1.044,Fixo - Grupo A,V-R-Z-F,3,2014/11/15 00:00:00.000,50 km/h,(-46.66262627150771181 -23.53540140726155983),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",379,0101000020E610000047561BEFD05447C05D0BE50A108937C0,20148,196275,0,0
282,524,3,5206,Av. Queiroz Filho,Bairro/Centro,n° 313,Fixo - Grupo A,V-R-Z,3,2014/11/27 00:00:00.000,50 km/h,(-46.72261678355127401 -23.53714541593673459),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",381,0101000020E6100000D67713B67E5C47C0645C2F55828937C0,7131,243623,1111057,4755
284,525,3,5217,Av. Pacaembú,Pacaembú/Barra Funda,n° 885,Fixo - Grupo A,V-R-Z-F,3,2014/11/15 00:00:00.000,50 km/h,(-46.66201761089234168 -23.53440842541546019),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",383,0101000020E610000034617F02BD5447C048D21CF6CE8837C0,1092,7144,1405455,3565
283,526,3,5219,Av. Dr°. Gastão Vidigal,Vl. Leopoldina/Marg. Tietê,a mais 14 m da R. Major Paladino,Fixo - Grupo A,V-R,4,2014/12/24 00:00:00.000,50 km/h,(-46.74095272292404246 -23.52239016877213018),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",382,0101000020E6100000AF089B8DD75E47C005B5085ABB8537C0,14460,120538,1659842,6750
285,527,3,5220,Av. Antonio Batuira,Marg. Pinheiros/Pça. Panamericana,a menos 20 m da Av. Semaneiros,Fixo - Grupo A,V-R-Z,2,2014/12/03 00:00:00.000,50 km/h,(-46.70720466969231666 -23.55721659273843827),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",384,0101000020E61000006E622FB1855A47C0EC92A3C6A58E37C0,9503,210267,1023180,1916
286,528,3,5221,Av. Padre Pereira de Andrade,Pinheiros/Lapa,n° 575,Fixo - Grupo A,V-R-Z,2,2014/12/03 00:00:00.000,50 km/h,(-46.71904728112577487 -23.54227317268248143),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",385,0101000020E6100000A73DC2BC095C47C0DB8D1567D28A37C0,18103,28647,575020,1394
281,529,3,5187 - 5186,Av. Nove de Julho,Centro/Bairro,n° 4.364,Fixo - Grupo A,V-R-VER-Z-EX,3,2014/10/25 00:00:00.000,50 km/h,(-46.66827931237045135 -23.57477476514005943),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",380,0101000020E61000008F1A8F298A5547C07CC2A773249337C0,9401,235329,1551611,5017
287,530,3,5189 - 5188,Av. Nove de Julho,Bairro/Centro,n° 4.325,Fixo - Grupo A,V-R-VER-F-EX,3,2014/10/25 00:00:00.000,50 km/h,(-46.66816726649886249 -23.57485312841429703),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",386,0101000020E6100000A3D55E7E865547C0CC0EC890299337C0,9401,229965,1422931,5068
288,531,3,5191 - 5190,Av. Nove de Julho,Bairro/Centro,n° 2.029,Fixo - Grupo A,V-R-F-EX-VER,3,2015/01/30 00:00:00.000,50 km/h,(-46.65415304972302124 -23.55923603847693926),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",387,0101000020E61000005831BF47BB5347C00EB255172A8F37C0,1945,152438,2154441,5259
289,532,3,5193 - 5192,Av. Nove de Julho,Centro/Bairro,n° 2.054,Fixo - Grupo A,V-R-F-EX- VER,3,2015/05/20 00:00:00.000,50 km/h,(-46.65411440726155945 -23.55895277604618343),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",388,0101000020E61000004D079901BA5347C0D0338B8A178F37C0,7396,137782,2277769,10055
290,533,3,5290,Av. Indianópolis,Jabaquara / Ibirapuera,Oposto ao n° 46,Fixo - Grupo A,V-R-F-Z,4,2015/03/21 00:00:00.000,50 km/h,(-46.6582824072615594 -23.60044472849229535),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",389,0101000020E61000000DACFC95425447C04FE5F6C3B69937C0,18891,31504,1418656,3361
291,534,3,5292 - 5291,Av. Ibirapuera,Centro/Bairro,n° 1.994,Fixo - Grupo A,V-R-Z-F-EX,3,2015/07/29 00:00:00.000,50 km/h,(-46.66084575572314463 -23.60202435753853933),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",390,0101000020E610000065F2B499965447C01A75843E1E9A37C0,16019,1382,1166915,5060
292,535,3,5293,Av. Brig. Faria Lima,Pinheiros / Itaim,n° 4.532,Fixo - Grupo A,V-R-F-Z,4,2015/06/04 00:00:00.000,50 km/h,(-46.68005452486150375 -23.59562562904624627),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",391,0101000020E6100000ACA478090C5747C079BFB8F17A9837C0,8326,13415,1065351,3606
293,536,3,5295 - 5294,Av. Nove de Julho,Centro/Bairro,n° 3.384,Fixo - Grupo A,V-R-EX-VER,3,2015/07/29 00:00:00.000,50 km/h,(-46.66095755729386951 -23.5690281476325616),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",392,0101000020E61000005137E5449A5447C03C75D5D1AB9137C0,7852,185223,1690479,10685
294,537,3,5296 - 5297,Av. Pedro Álvares Cabral,Jabaquara / Ibirapuera,n° 201,Fixo - Grupo A,V-R-F-Z-EX,4,2015/06/04 00:00:00.000,50 km/h,(-46.65811767876925131 -23.58156312667691168),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",393,0101000020E6100000A5C1E9343D5447C0A4699250E19437C0,21116,237065,2004437,5872
296,538,3,5267 - 5268,Av. Nazaré,Centro/Bairro,n° 588,Fixo - Grupo A,V-R-Z,3,2015/03/03 00:00:00.000,50 km/h,(-46.61058986424615114 -23.58900854301541727),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",395,0101000020E6100000A4BBD2CF274E47C0B60C384BC99637C0,6803,8083,448436,1999
298,540,3,5298,R. Bom Pastor,Helióp./Sacomã,n° 3.019,Fixo - Grupo A,V-R-Z,3,2015/03/03 00:00:00.000,50 km/h,(-46.60232596152305717 -23.60247920363078222),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",397,0101000020E6100000D55C0B06194D47C03460D2103C9A37C0,1118,43279,1514115,4714
295,541,3,5299,Av. do Cursino,Bairro/Centro,x Pça. Antonio Pugliesi,Fixo - Grupo A,V-R-Z-EX,3,2015/07/03 00:00:00.000,50 km/h,(-46.61929906787692346 -23.62540379636922339),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",394,0101000020E61000007D853731454F47C0BCBC297A1AA037C0,2106,153992,587320,451
299,542,3,5300,Av. República do Libano,Centro/Bairro,nº 528,Fixo - Grupo A,V-R-F-Z,3,2015/07/16 00:00:00.000,50 km/h,(-46.66388599999999798 -23.58511299999999977),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",398,0101000020E6100000C7BBC038FA5447C0C88304F7C99537C0,5985,75340,1403205,4562
300,543,3,5301,Av. Fagundes Filho,Jabaquara/Cursino,nº 789,Fixo - Grupo A,V-R-F-Z,2,2015/07/29 00:00:00.000,50 km/h,(-46.63408378488775696 -23.62668663121537804),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",399,0101000020E6100000E4A871A9295147C097077E8E6EA037C0,9076,45067,872191,3816
302,544,3,5302,R. Br. de Jundiaí,Bairro/Centro,nº 272,Fixo - Grupo A,V-R-Z,4,2015/07/29 00:00:00.000,50 km/h,(-46.70751138910765832 -23.5246439321230767),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",401,0101000020E61000007A6119B88F5A47C0903135114F8637C0,3623,113667,1391486,4161
301,545,3,5287,Al. Gabriel Monteiro da Silva,Marg. Pinheiros / Centro,nº 2.453,Fixo - Grupo A,R-Z-F,2,2014/12/12 00:00:00.000,40 km/h,(-46.69036102787760001 -23.57604675630411251),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",400,0101000020E610000011EB22BF5D5847C0B6DB47D1779337C0,860,143590,202060,295
496,546,3,5303 - 5347,R. Augusta,Bairro/Centro,nº 1.801,Fixo - Grupo A,V-R-Z-F-EX,2,2015/01/30 00:00:00.000,50 km/h,(-46.66086371067883931 -23.55876948926889014),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",604,0101000020E6100000256BBBA6935447C0B33F0E52098F37C0,4975,176027,340091,541
498,547,3,5304,R. Augusta,Centro/Bairro,nº 1.828,Fixo - Grupo A,V-R-Z-F,1,2015/01/30 00:00:00.000,50 km/h,(-46.66080841633851861 -23.55867907591236943),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",606,0101000020E6100000A058C067985447C0FA9FD35E0A8F37C0,4975,176027,304008,685
304,548,3,5305 - 5322,Av. Cidade Jardim,Bairro/Centro,x R. Araçari,Fixo - Grupo A,V-R-F-EX- VER,2,2015/05/14 00:00:00.000,50 km/h,(-46.68577589130024563 -23.58267917915876311),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",403,0101000020E61000009F4AB481C75747C03DEAF1732A9537C0,22421,122468,796949,3879
303,549,3,5306,Av. Higienópolis,Centro/Bairro,nº 235,Fixo - Grupo A,R-Z-F,2,2015/02/24 00:00:00.000,40 km/h,(-46.65408773767109807 -23.54461632582013308),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",402,0101000020E61000009B402A28B95347C0631499F36B8B37C0,21897,120813,739420,1269
305,550,3,5308 - 5307,R. da Consolação,Centro/Bairro,nº 1.272,Fixo - Grupo A,R-Z-F-EX,4,2016/04/28 00:00:00.000,50 km/h,(-46.65303298738378857 -23.54930918636778969),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",404,0101000020E61000000668D794965347C01F59E9839F8C37C0,21669,134907,2239675,6632
307,551,3,5309,R. Pedroso,Liberdade / Bela Vista,nº 258,Fixo - Grupo A,V-R-Z-F,4,2015/08/19 00:00:00.000,40 km/h,(-46.64144376852840423 -23.5624340194742885),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",406,0101000020E610000045CE46D71A5247C055425EACFB8F37C0,3926,7284,1394826,4474
306,552,3,5310,R. Dona Veridiana,Consolação/Sta. Cecília,nº 298,Fixo - Grupo A,R-Z-F,2,2015/07/07 00:00:00.000,30 km/h,(-46.65108846930763065 -23.5422799838929464),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",405,0101000020E6100000A30159DB565347C07C39DCDCD28A37C0,6936,190257,611570,1507
308,553,3,5312 - 5311,Av. Nove de Julho,Bairro/Centro,nº 3.117,Fixo - Grupo A,V-R-F-EX-VER,3,2015/01/31 00:00:00.000,50 km/h,(-46.65916719455383088 -23.5674001266769011),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",407,0101000020E6100000A500E6945F5447C01AC05B20419137C0,16990,141688,1898322,8178
310,554,3,5313 - 5314,Av. Paulo VI,Perdizes / Pinheiros,nº 2.022,Fixo - Grupo A,V-R-Z-EX,3,2014/12/31 00:00:00.000,50 km/h,(-46.67692106787692552 -23.54684447513848866),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",409,0101000020E61000001C634059A55647C08903E8F7FD8B37C0,8441,59593,1531134,6511
311,555,3,5315 - 5316,Av. Paulo VI,Pinheiros/Perdizes,Oposto ao nº 2.004,Fixo - Grupo A,V-R-Z-EX,3,2014/12/31 00:00:00.000,50 km/h,(-46.67671546606153754 -23.5469289909230497),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",410,0101000020E6100000EA8DDE999E5647C06F6F4C89038C37C0,8441,58382,1516331,5658
309,556,3,5288,Av. Pompéia,Pompéia/Marg. Tietê,nº 1.603,Fixo - Grupo A,V-R-Z,3,2014/12/24 00:00:00.000,50 km/h,(-46.69020819455383275 -23.53763159273843897),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",408,0101000020E61000008BEBADBB585847C0007C853FA28937C0,18099,196344,865874,1451
313,557,3,5289,Av. Pompéia,Marg. Tietê/Pompéia,nº 1.536,Fixo - Grupo A,V-R-Z,3,2015/03/06 00:00:00.000,50 km/h,(-46.68983568784621951 -23.53693737569244249),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",412,0101000020E610000079B31F8C4C5847C0ED1CB1B3748937C0,18099,127678,850045,1919
312,558,3,5317,Av. Rubem Berta,Aeroporto/Santana,a mais 70m do nº 1.377,Fixo - Grupo A,V-R-F-VER,3,2015/03/21 00:00:00.000,60 km/h,(-46.65137545698458865 -23.60419338910765319),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",411,0101000020E6100000C2033542605347C0BF854C64AC9A37C0,7862,45392,2923126,7689
314,559,3,5125-5321,R. Teodoro Sampaio,Bairro/Centro,nº 1.316,Fixo - Grupo A,V-R-Z-F-EX,3,2015/02/07 00:00:00.000,50 km/h,(-46.68222105879997486 -23.56037566969231634),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",413,0101000020E610000040EC3304535747C01143DDCD748F37C0,4045,99386,1350463,2819
315,560,3,5320 - 5319,Av. Ermano Marchetti,Bairro/Centro,a mais 150m da Ponte do Piqueri,Fixo - Grupo A,V-R-EX-VER,4,2015/01/14 00:00:00.000,50 km/h,(-46.70553935478810814 -23.51109059483528441),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",414,0101000020E610000007D417194F5A47C0327B6EDBD68237C0,8190,108570,1358682,3467
316,561,3,5325 - 5324,Av. Ermano Marchetti,Centro/Bairro,a mais 40m da R. Cenno Sbrighi,Fixo - Grupo A,V-R-EX-VER,4,2015/01/23 00:00:00.000,50 km/h,(-46.69448884933463972 -23.51526729518275616),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",415,0101000020E61000007E1D5104E55847C0CAE81589E88337C0,3709,121632,1023380,3274
317,562,3,5327 - 5326,Av. Ermano Marchetti,Bairro/Centro,a mais 38m da R. do Curtume,Fixo - Grupo A,V-R-EX-VER,4,2015/01/23 00:00:00.000,50 km/h,(-46.69579618073101557 -23.51541711445173988),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",416,0101000020E610000015BF8CD60F5947C04EDA2B5EF28337C0,24862,79887,760609,2436
319,563,3,5329 - 5328,Av. Ermano Marchetti,Centro/Bairro,a menos 160m da Ponte do Piqueri,Fixo - Grupo A,V-R-EX-VER,4,2015/01/14 00:00:00.000,50 km/h,(-46.70534800452669799 -23.51135044584808398),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",418,0101000020E6100000BCF28BD8485A47C006E910D5E78237C0,3936,187260,796455,3334
318,564,3,5330,Av. Padre Pereira de Andrade,Lapa/Pinheiros,Oposto ao nº 519,Fixo - Grupo A,V-R-Z,2,2015/01/15 00:00:00.000,50 km/h,(-46.7192918594371136 -23.54146684337731443),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",417,0101000020E6100000E53C4AC2115C47C073A97C959D8A37C0,18103,75609,462721,1316
320,565,3,5332 - 5331,Av. Norma Pieruccini Giannotti,Bairro/Centro,a menos 10m da Av. Rudge,Fixo - Grupo A,V-R-VER-EX,4,2015/05/20 00:00:00.000,50 km/h,(-46.65115725335380148 -23.52311123303076812),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",419,0101000020E610000067FB251C595347C0872D3D9AEA8537C0,4617,21478,739829,2015
275,566,3,5334 - 5333,Av. Norma Pieruccini Giannotti,Centro/Bairro,a mais 80m da R. James Holland,Fixo - Grupo A,V-R-EX-VER,4,2015/02/27 00:00:00.000,50 km/h,(-46.65805709634493326 -23.52278506175257178),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",374,0101000020E6100000EDD98C363B5447C01BBD333DD58537C0,20231,23880,758507,2658
487,567,3,5506,Av. Moreira Guimarães,Santana/Aeroporto,"Pista Expressa, nº 398",Fixo - Grupo A,V-R-F-VER,3,2016/11/01 00:00:00.000,60 km/h,(-23.61019 -46.65511),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",594,0101000020E6100000FBF045DEE65347C0F004D230429C37C0,24342,171395,3696353,11621
497,568,3,5337 - 5338,Av. Profº. Noé Azevedo,Jabaquara / Vl. Mariana,a mais 20m da R. Dona Júlia,Fixo - Grupo A,V-R-Z-F-EX,4,2015/05/13 00:00:00.000,50 km/h,(-46.63445906787692508 -23.58807418547687362),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",605,0101000020E61000002B261D82365147C0C5106BB77E9637C0,19975,47537,738065,2583
323,569,3,5339,R. Frei Caneca,Bairro/Centro,nº 425,Fixo - Grupo A,V-R-Z-F,2,2015/09/04 00:00:00.000,40 km/h,(-46.65155676394110174 -23.55291369923304146),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",422,0101000020E6100000B98A4137665347C0ACB3EFC48B8D37C0,19213,26206,417063,728
322,570,3,5341 - 5342,Av. Almirante Delamare,São Paulo / S. C. do Sul,a menos 76m da R. Cônego Xavier,Fixo - Grupo A,V-EX,3,2016/01/30 00:00:00.000,50 km/h,(-46.59388771272801222 -23.60626886546813452),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",421,0101000020E61000000371A286044C47C05C7A4D72349B37C0,7573,217341,917569,1601
897,571,3,5512,Av. Queiroz Filho,Bairro/Centro,oposto ao nº 1700,Fixo - Grupo B,V-R-A-P,3,2017/08/02 00:00:00.000,50 km/h,(-23.543594 -46.732235),1,,,,1016,0101000020E61000000DF69AE6BC5D47C04F90437B318B37C0,16580,37030,1105921,5770
324,572,3,5344,Pça. da República,Centro/Bairro,nº 295,Fixo - Grupo A,V-R-Z-F,3,2016/02/25 00:00:00.000,40 km/h,(-46.64407069859146304 -23.54348124701159151),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",423,0101000020E6100000E48C7AEB705247C0FA25A091218B37C0,6379,26680,1142893,3505
325,573,3,5345,Al. Joaquim Eugênio de Lima,Centro/Bairro,nº 286,Fixo - Grupo A,V-R-Z-F,3,2015/05/14 00:00:00.000,40 km/h,(-46.64935113575386083 -23.56462913575385443),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",425,0101000020E6100000EAE855F01D5347C06B6C86868B9037C0,5174,72413,566480,1415
326,574,3,5346 - 5350,Av. Dr. Arnaldo,Centro/Bairro,a mais 155m da R. Mj. Natanael,Fixo - Grupo A,V-R-Z-F-EX,4,2015/07/29 00:00:00.000,50 km/h,(-46.66887295027697746 -23.55481335970766921),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",426,0101000020E6100000026464A09D5547C0D298DE38088E37C0,14847,135356,2072066,7459
327,575,3,5351,Al. Santos,Consolação /Paraíso,nº 1.293,Fixo - Grupo A,R-Z-F,3,2015/02/24 00:00:00.000,40 km/h,(-46.65499639818461475 -23.5644045430154172),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",427,0101000020E6100000269B59E8D65347C0AECC42D87C9037C0,11633,137987,1254212,1590
328,576,3,5352,Av. Profº. Fonseca Rodrigues,Pinheiros/Ceasa,nº 224,Fixo - Grupo A,V-R-Z,3,2015/08/04 00:00:00.000,50 km/h,(-46.7110677210765175 -23.5515826501393768),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",428,0101000020E61000006850B847045B47C008D4CD8B348D37C0,15429,201421,1006738,3736
330,577,3,5353,Av. Profº. Fonseca Rodrigues,Ceasa/Pinheiros,nº 787,Fixo - Grupo A,V-R-Z,3,2016/02/12 00:00:00.000,50 km/h,(-46.71507605576034905 -23.54839110325002949),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",430,0101000020E6100000C613419C875B47C0D35E6D5A638C37C0,7408,33219,1168805,5123
329,578,3,5354,Av. Brasil,Ibirapuera/Pinheiros,nº 126,Fixo - Grupo A,V-R-Z-F,3,2015/05/20 00:00:00.000,50 km/h,(-46.66247862435650262 -23.57816365538584691),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",429,0101000020E61000003ED8F71BCC5447C07BB94F8E029437C0,24968,232611,1220485,3398
331,579,3,5355 - 5356,Av. Paulo VI,Pinheiros/Sumaré,a mais 35m da R. Lisboa,Fixo - Grupo A,V-R-Z-EX,4,2015/07/29 00:00:00.000,50 km/h,(-46.68207611124558554 -23.55589928787872722),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",431,0101000020E6100000C6FE2E434E5747C0EFED6D654F8E37C0,7141,119118,1120023,5283
332,580,3,5357 - 5358,Av. Paulo VI,Sumaré/Pinheiros,a mais 135m da Pça. Oswaldo Cruz de Souza Dias,Fixo - Grupo A,V-R-Z-EX,4,2015/07/29 00:00:00.000,50 km/h,(-46.6802848536822097 -23.55435938560248843),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",433,0101000020E610000019C82F93135747C0463EAF78EA8D37C0,11618,155840,1906181,7237
333,581,3,5359,Al. dos Nhambiquaras,Bairro/Centro,nº 614,Fixo - Grupo A,V-R-Z-F,3,2015/08/04 00:00:00.000,40 km/h,(-46.65756085516919427 -23.60517597168458082),1,,,"Symbol (62,19424,12,""MapInfo Transportation"",256,0)",434,0101000020E6100000C62921F52A5447C09E79F7CFEC9A37C0,8435,85342,880650,3277
